EVENT_ID,CZ_NAME_STR,COUNTY,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
969141,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,6/25/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,507,PDT,0,0,ASOS, , , , , , , , ,6/30/2021,2359, , , , ,"Calculated heat risk values at the Pendleton WFO recorded consecutive days between June 27th through June 30th of temperatures that met or exceeded excessive heat warning criteria. Calculated heat risk at the Milton Freewater, OR GHCN station recorded consecutive days between June 25th through July 1st of temperatures that met or exceeded excessive heat warning criteria. The highest recorded temperature in the zone was 117 degrees recorded at the KPDT ASOS site on June 29th.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",11
977221,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,7/1/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161861,Z,507,PDT,0,0,Official NWS Observations, , , , , , , , ,7/1/2021,2359, , , , ,"Calculated heat risk at the Milton Freewater, OR GHCN station recorded consecutive days between June 25th through July 1st of temperatures that met or exceeded excessive heat warning criteria.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",47
1049393,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,7/25/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,172843,Z,507,PDT,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2359, , , , ,Calculated heat risk values at the The Pendleton and Milton Freewater GHCN recorded consecutive days between July 27th through July 31st of temperatures that met or exceeded excessive heat warning criteria.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",82
1053487,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,8/8/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173565,Z,507,PDT,0,0,Official NWS Observations, , , , , , , , ,8/10/2022,2359, , , , ,"Calculated heat risk values at the Pendleton Airport GHCN, the Pendleton Branch Experimental Station GHCN, and the Pilot Rock GHCN sites recorded several days between Aug. 8th through Aug. 10th of temperatures that met or exceeded excessive heat warning criteria.","High pressure from the four corners region extended northward into the Pacific Northwest, which resulted in well above normal temperatures across the region for several days. Many stations saw temperatures exceed critical heat risk thresholds, while stations in some mountain zones saw high temperatures consecutively meet or exceed 95 degrees under the strengthening high pressure aloft.",98
1053498,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,8/18/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173567,Z,507,PDT,0,0,Official NWS Observations, , , , , , , , ,8/18/2022,2359, , , , ,Calculated heat risk values at the Pendleton Airport and Pilot Rock GHCN sites recorded temperatures that met or exceeded excessive heat warning criteria on Aug. 18th.,"Upper level ridging and persistent surface high pressure in the Columbia Basin resulted in several areas reaching or exceeding critical heat risk thresholds during this period, with some mountain sites also seeing consecutive days of 95 degrees or greater temperatures.",103
1122455,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,7/20/2023,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,183565,Z,507,PDT,0,0,Official NWS Observations, , , , , , , , ,7/20/2023,2359, , , , ,Calculated heat risk values at the The Pendleton GHCN recorded temperatures that met or exceeded excessive heat warning criteria on July 20th.,A ridge of high pressure built over the region accompanied by a near surface thermal trough which lead to a few lower elevation areas reaching critical heat risk thresholds while the mountain zones saw several days of high temperatures meet or exceeding 95 degrees.,114
1066849,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,11/3/2022,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,175733,Z,507,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1095164,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,4/19/2023,300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,179816,Z,507,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
1095182,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,4/20/2023,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,179818,Z,507,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
1145976,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,10/27/2023,2015,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,186746,Z,507,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
1177879,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,4/18/2024,145,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191297,Z,507,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1177881,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,4/19/2024,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191297,Z,507,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1177882,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,4/20/2024,53,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191297,Z,507,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1177885,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,4/22/2024,335,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191298,Z,507,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
1177886,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,4/23/2024,215,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191298,Z,507,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1220944,FOOTHILLS OF THE NORTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,10/25/2024,400,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,197356,Z,507,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
969147,FOOTHILLS OF THE SOUTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,6/26/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,508,PDT,0,0,Unknown, , , , , , , , ,6/30/2021,2359, , , , ,"Calculated heat risk values at a GHCN site in Heppner, OR  recorded consecutive days between June 27th through June 30th of temperatures that met or exceeded excessive heat warning criteria.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",15
1049410,FOOTHILLS OF THE SOUTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,7/25/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,172843,Z,508,PDT,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2359, , , , ,Calculated heat risk values at the Heppner GHCN site recorded consecutive days between July 28th through July 31st of temperatures that met or exceeded excessive heat warning criteria.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",77
1066852,FOOTHILLS OF THE SOUTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,11/3/2022,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,175733,Z,508,PDT,0,0,Mesonet,,,,,,,,,,,,,,,,,
1145972,FOOTHILLS OF THE SOUTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,10/27/2023,1815,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,186746,Z,508,PDT,0,0,AWOS,,,,,,,,,,,,,,,,,
1220945,FOOTHILLS OF THE SOUTHERN BLUE MOUNTAINS OF OREGON (ZONE), Wallowa,10/25/2024,400,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,197356,Z,508,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
968872,GRAND RONDE VALLEY (ZONE),Union,6/29/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,49,PDT,0,0,Official NWS Observations, , , , , , , , ,6/30/2021,2359, , , , ,"Calculated heat risk values at a GHCN in La Grande, OR recorded consecutive days between June 29th through July 2nd of temperatures that met or exceeded excessive heat warning criteria. The ASOS at the La Grande/Union County Airport recorded consecutive days of daily highs at or above 105 degrees.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",43
977226,GRAND RONDE VALLEY (ZONE),Union,7/1/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161861,Z,49,PDT,0,0,Official NWS Observations, , , , , , , , ,7/2/2021,2359, , , , ,"Calculated heat risk values at a GHCN in La Grande, OR recorded consecutive days between June 29th through July 2nd of temperatures that met or exceeded excessive heat warning criteria.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",45
1053500,GRAND RONDE VALLEY (ZONE),Union,8/18/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173567,Z,49,PDT,0,0,Official NWS Observations, , , , , , , , ,8/19/2022,2359, , , , ,Calculated heat risk values at the La Grande GHCN site recorded consecutive days between Aug. 18th and 19th of temperatures that met or exceeded excessive heat warning criteria.,"Upper level ridging and persistent surface high pressure in the Columbia Basin resulted in several areas reaching or exceeding critical heat risk thresholds during this period, with some mountain sites also seeing consecutive days of 95 degrees or greater temperatures.",104
1125033,GRAND RONDE VALLEY (ZONE),Union,7/16/2023,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,183950,Z,49,PDT,0,0,Official NWS Observations, , , , , , , , ,7/16/2023,2359, , , , ,"Calculated heat risk values at the La Grande, OR GHCN site recorded temperatures that met or exceeded excessive heat warning criteria on July 16th.",A ridge of high pressure centered eastern Oregon and Washington resulted in warming temperatures in the lower elevations and across mountain areas.,112
1060416,GRAND RONDE VALLEY (ZONE),Union,10/16/2022,510,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,174908,Z,49,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
1145968,GRAND RONDE VALLEY (ZONE),Union,10/13/2023,145,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,186744,Z,49,PDT,0,0,AWOS,,,,,,,,,,,,,,,,,
1161967,GRAND RONDE VALLEY (ZONE),Union,1/11/2024,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188931,Z,49,PDT,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1217559,GRAND RONDE VALLEY (ZONE),Union,9/30/2024,500,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,196839,Z,49,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
961302,GREATER  PORTLAND METRO AREA (ZONE),Multnomah,6/26/2021,1200,Excessive Heat, , ,93,0,50000,50000,OR,PST-8, ,158241,Z,6,PQR,0,0,ASOS, , , , , , , , ,6/29/2021,1800, , , , ,"Record breaking temperatures for 3 days in a row. Portland International recorded high temperatures of 108, 112, and 116 F (breaking its previous all time record of 107), and low temperatures of 70, 73, and 75 F. The Oregon State Police and Oregon Medical Examiner reported 67 deaths in Multnomah County from the heat, but it is suspected this fatality count is closer to 71. There were also reports of roads buckling due to heat. Cooling shelters were opened and many businesses closed and events postponed.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (123 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred. Multnomah County had the largest number of fatalities in the state with 73 deaths directly related to the heat.",33
981003,GREATER  PORTLAND METRO AREA (ZONE),Multnomah,8/11/2021,1400,Excessive Heat, , ,3,0,0,0,OR,PST-8, ,161089,Z,6,PQR,0,0,ASOS, , , , , , , , ,8/12/2021,2000, , , , ,"The high temperature at Hillsboro (KHIO) was 103 degrees on the 11th and 12th, while it was 102 degrees on the 11th and 103 degrees on the 12th at Portland International Airport (KPDX).","Hot weather began to develop August 9, peaking August 11-12, but temperatures continued above normal into the weekend. Peak afternoon temperatures of 100 to 105 degrees drove people to seek relief in or near bodies of water. Heat caused slowdowns on the MAX light rail (Portland metro area) systems, and some businesses did close due to the heat. Cooling shelters were opened in several counties.",58
981002,GREATER  PORTLAND METRO AREA (ZONE),Multnomah,8/14/2021,1430,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161089,Z,6,PQR,0,1,Broadcast Media, , , , , , , , ,8/14/2021,1430, , , , ,"A 61-year-old man drowned while swimming at Hagg Lake on Saturday August 14th, according to the Washington County Sheriff���s Office. The sheriff���s office responded to reports of a swimmer who had gone under water. The high temperature at Hagg lake was 92 degrees on the 14th.","Hot weather began to develop August 9, peaking August 11-12, but temperatures continued above normal into the weekend. Peak afternoon temperatures of 100 to 105 degrees drove people to seek relief in or near bodies of water. Heat caused slowdowns on the MAX light rail (Portland metro area) systems, and some businesses did close due to the heat. Cooling shelters were opened in several counties.",70
1046799,GREATER  PORTLAND METRO AREA (ZONE),Multnomah,7/25/2022,0,Excessive Heat, , ,9,0,0,0,OR,PST-8, ,172461,Z,6,PQR,0,3,County Official, , , , , , , , ,7/30/2022,2359, , , , ,"The Multnomah County Medical Examiner reported suspected deaths associated with the heat wave. One each on July 25th, 26th, 27th; two each on the 28th and 30th, all in Portland. A man drowned on the Sandy River on the 27th while paddle boarding. During the heatwave there were elevated numbers of heat related illnesses. For example on the 30th, Multnomah County reported 10 requests for Emergency/Urgent care. A typical summer day is zero to one. There was a cumulative of 63 heat illness, more than half of a typical summer. In another incident on July 25th, a man drowned while swimming at Henry Hagg Lake in Washington County.  Also in Washington County, a dog died from the heat when left in a car. Other suspected heat related deaths occurred July 28th and 29th in Clackamas County.","A prolonged heatwave developed as strong high pressure formed over the Pacific Northwest. This event was most notable by it's duration.  High temperatures around 100 degrees persisted for a week for much of the northwest Oregon and southwest Washington, except the coast.  Heat indicies ranged from 95 to 105 degrees during the afternoons. This resulted in several suspected deaths related to the heat.  The heatwave lasted through the end of the month.",71
1136290,GREATER  PORTLAND METRO AREA (ZONE),Multnomah,8/14/2023,800,Excessive Heat, , ,5,0,0,0,OR,PST-8, ,185292,Z,6,PQR,0,0,ASOS, , , , , , , , ,8/16/2023,2000, , , , ,An extended period of hot weather lead to partner actions being taken and multiple heat related fatalities. High temperatures reached 101 to 108 in Portland between August 13 to 16. Low temperatures only fell to 68 to 73 on those days. Multnomah County reported six suspected heat-related deaths in Portland.,"High pressure brought extreme heat and heat related impacts to the area. Daily temperature records were set for multiple locations, with the hottest day being Monday August 14.",123
961302,GREATER  PORTLAND METRO AREA (ZONE),Clackamas,6/26/2021,1200,Excessive Heat, , ,93,0,50000,50000,OR,PST-8, ,158241,Z,6,PQR,0,0,ASOS, , , , , , , , ,6/29/2021,1800, , , , ,"Record breaking temperatures for 3 days in a row. Portland International recorded high temperatures of 108, 112, and 116 F (breaking its previous all time record of 107), and low temperatures of 70, 73, and 75 F. The Oregon State Police and Oregon Medical Examiner reported 67 deaths in Multnomah County from the heat, but it is suspected this fatality count is closer to 71. There were also reports of roads buckling due to heat. Cooling shelters were opened and many businesses closed and events postponed.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (123 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred. Multnomah County had the largest number of fatalities in the state with 73 deaths directly related to the heat.",33
981003,GREATER  PORTLAND METRO AREA (ZONE),Clackamas,8/11/2021,1400,Excessive Heat, , ,3,0,0,0,OR,PST-8, ,161089,Z,6,PQR,0,0,ASOS, , , , , , , , ,8/12/2021,2000, , , , ,"The high temperature at Hillsboro (KHIO) was 103 degrees on the 11th and 12th, while it was 102 degrees on the 11th and 103 degrees on the 12th at Portland International Airport (KPDX).","Hot weather began to develop August 9, peaking August 11-12, but temperatures continued above normal into the weekend. Peak afternoon temperatures of 100 to 105 degrees drove people to seek relief in or near bodies of water. Heat caused slowdowns on the MAX light rail (Portland metro area) systems, and some businesses did close due to the heat. Cooling shelters were opened in several counties.",58
981002,GREATER  PORTLAND METRO AREA (ZONE),Clackamas,8/14/2021,1430,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161089,Z,6,PQR,0,1,Broadcast Media, , , , , , , , ,8/14/2021,1430, , , , ,"A 61-year-old man drowned while swimming at Hagg Lake on Saturday August 14th, according to the Washington County Sheriff���s Office. The sheriff���s office responded to reports of a swimmer who had gone under water. The high temperature at Hagg lake was 92 degrees on the 14th.","Hot weather began to develop August 9, peaking August 11-12, but temperatures continued above normal into the weekend. Peak afternoon temperatures of 100 to 105 degrees drove people to seek relief in or near bodies of water. Heat caused slowdowns on the MAX light rail (Portland metro area) systems, and some businesses did close due to the heat. Cooling shelters were opened in several counties.",70
1046799,GREATER  PORTLAND METRO AREA (ZONE),Clackamas,7/25/2022,0,Excessive Heat, , ,9,0,0,0,OR,PST-8, ,172461,Z,6,PQR,0,3,County Official, , , , , , , , ,7/30/2022,2359, , , , ,"The Multnomah County Medical Examiner reported suspected deaths associated with the heat wave. One each on July 25th, 26th, 27th; two each on the 28th and 30th, all in Portland. A man drowned on the Sandy River on the 27th while paddle boarding. During the heatwave there were elevated numbers of heat related illnesses. For example on the 30th, Multnomah County reported 10 requests for Emergency/Urgent care. A typical summer day is zero to one. There was a cumulative of 63 heat illness, more than half of a typical summer. In another incident on July 25th, a man drowned while swimming at Henry Hagg Lake in Washington County.  Also in Washington County, a dog died from the heat when left in a car. Other suspected heat related deaths occurred July 28th and 29th in Clackamas County.","A prolonged heatwave developed as strong high pressure formed over the Pacific Northwest. This event was most notable by it's duration.  High temperatures around 100 degrees persisted for a week for much of the northwest Oregon and southwest Washington, except the coast.  Heat indicies ranged from 95 to 105 degrees during the afternoons. This resulted in several suspected deaths related to the heat.  The heatwave lasted through the end of the month.",71
